,koi_disposition,koi_score,koi_impact,koi_impact_err1,koi_impact_err2,koi_tce_plnt_num,koi_steff_err1,koi_steff_err2,ra,dec
2831,1,0.9875,0.398,0.077,-0.398,1.0,0.2904921165790731,0.7054263565891473,0.23740982734635097,0.7512377959284686
2833,1,1.0,0.188,0.237,-0.188,1.0,0.4166268514094601,0.6201550387596899,0.824919392435767,0.7468918984407176
2834,1,1.0,0.135,0.298,-0.135,2.0,0.4166268514094601,0.6201550387596899,0.824919392435767,0.7468918984407176
2835,1,1.0,0.384,0.002,-0.384,1.0,0.4013377926421404,0.5465116279069768,0.6925264457548241,0.7620588796577672
2836,1,1.0,0.513,0.013,-0.495,2.0,0.4013377926421404,0.5465116279069768,0.6925264457548241,0.7620588796577672
2839,1,0.9875,0.365,0.092,-0.365,1.0,0.8064978499761108,0.10077519379844957,0.6083573848079151,0.6058834461355116
2842,1,0.9875,0.264,0.189,-0.264,1.0,0.4319159101767797,0.5116279069767442,0.29486556712189405,0.7660860976284751
2844,1,1.0,0.093,0.345,-0.093,1.0,0.714763497372193,0.0,0.6353012461745475,0.7527660876340501
2847,1,0.997,0.42,0.028,-0.42,1.0,0.30960344003822265,0.7170542635658914,0.6273334044359657,0.41913660897210203
2851,1,1.0,0.429,0.093,-0.184,1.0,0.4013377926421404,0.5930232558139534,0.12557221706546962,0.7040348808751253
2852,1,0.998,0.011,0.437,-0.011,3.0,0.4013377926421404,0.5465116279069768,0.6925264457548241,0.7620588796577672
2854,1,1.0,0.028,0.335,-0.028,1.0,0.3860487338748208,0.5658914728682171,0.14395116087467308,0.766396774947923
2855,1,1.0,0.658,0.031,-0.454,1.0,0.3707596751075012,0.624031007751938,0.29226721611303574,0.7750109165979597
2856,1,1.0,0.768,0.15,-0.524,1.0,0.3898709985666507,0.6046511627906976,0.8574916947312481,0.7700667108003869
2865,1,0.9875,0.869,0.057,-0.584,1.0,0.40898232202580026,0.5426356589147288,0.1390860641479268,0.30508595992665866
2870,1,0.995,0.561,0.02,-0.455,1.0,0.4357381748686096,0.6472868217054264,0.7930829558140626,0.751755314051366
2871,1,1.0,0.896,0.029,-0.626,2.0,0.4357381748686096,0.6472868217054264,0.7930829558140626,0.751755314051366
2873,1,1.0,0.349,0.077,-0.349,1.0,0.39369326325848064,0.5542635658914729,0.3296110018438565,0.7743598578015889
2875,1,1.0,0.77,0.006,-0.557,1.0,0.35547061634018157,0.6395348837209303,0.6257783060279039,0.7840720289968912
2880,1,1.0,0.956,0.002,-0.744,1.0,0.6230291447682752,0.29844961240310075,0.33610478354604467,0.26766192238777364
2882,1,1.0,0.013,0.278,-0.013,1.0,0.2904921165790731,0.6782945736434108,0.13512217000266702,0.5481473984311465
2883,1,1.0,0.606,0.18,-0.41,1.0,0.4242713807931199,0.8023255813953488,0.3449044329386499,0.17072899828042365
2885,1,0.996,0.238,0.196,-0.238,1.0,0.3210702341137124,0.7170542635658914,0.5401794301325804,0.7932256468000265
2887,1,0.9875,0.669,0.289,-0.435,1.0,0.5121834687052078,0.42248062015503873,0.37232567551770224,0.29017248832943476
2892,1,0.9875,0.017,0.388,-0.017,1.0,0.40898232202580026,0.49224806201550386,0.8392361714306222,0.7899359113597209
2893,1,1.0,0.72,0.119,-0.489,1.0,0.40898232202580026,0.49224806201550386,0.20909716267894218,0.8335741354633774
2894,1,0.9875,0.828,0.0,-0.592,2.0,0.40898232202580026,0.49224806201550386,0.20909716267894218,0.8335741354633774
2895,1,1.0,0.778,0.026,-0.536,1.0,0.4357381748686096,0.6007751937984496,0.22319271623389625,0.8641091131010761
2896,1,0.9875,0.002,0.172,-0.002,2.0,0.40898232202580026,0.49224806201550386,0.1948670109089754,0.8148016840976933
2898,1,0.999,0.005,0.413,-0.005,3.0,0.40898232202580026,0.49224806201550386,0.1948670109089754,0.8148016840976933
2900,1,1.0,0.915,0.009,-0.637,1.0,0.4013377926421404,0.5465116279069768,0.8298627331075767,0.8216797329749883
2904,1,0.9875,0.093,0.376,-0.093,1.0,0.6765408504538939,0.05813953488372092,0.49453247147006785,0.15253725038985078
2905,1,1.0,0.604,0.338,-0.387,1.0,0.6115623506927854,0.3798449612403101,0.7340017912274579,0.8911886137818712
2907,1,1.0,0.025,0.416,-0.025,1.0,0.6000955566172957,0.2558139534883721,0.7188844090090463,0.17148779866522013
2913,1,0.998,0.775,0.047,-0.543,3.0,0.40898232202580026,0.5426356589147288,0.1390860641479268,0.30508595992665866
2916,1,1.0,0.906,0.005,-0.636,1.0,0.41280458671763015,0.437984496124031,0.279337404191919,0.8748020336336846
2917,1,1.0,0.846,0.019,-0.649,1.0,0.4013377926421404,0.5930232558139534,0.4771394945161713,0.9908729494928812
2919,1,1.0,0.362,0.067,-0.362,1.0,0.42044911610129,0.6937984496124031,0.25206659491200156,0.0888000026119169
2922,1,1.0,0.526,0.016,-0.429,1.0,0.35929288103201146,0.49612403100775193,0.7530560548005685,0.8298419105048307
2924,1,1.0,0.016,0.386,-0.016,1.0,0.462494027711419,0.4844961240310077,0.7599522339344933,0.8398383197587251
2925,1,1.0,0.033,0.239,-0.033,1.0,0.6077400860009555,0.38372093023255816,0.8144328408466919,0.836054816717986
2929,1,0.996,0.925,0.049,-0.698,1.0,0.39369326325848064,0.5581395348837209,0.5510795568598272,0.14965069767319727
2931,1,1.0,0.577,0.053,-0.417,1.0,0.26755852842809363,0.6937984496124031,0.3819608584664831,0.23481302929335657
2932,1,0.9875,0.643,0.306,-0.423,1.0,0.26755852842809363,0.6937984496124031,0.17199649206312806,0.3133160601096914
2938,1,1.0,0.516,0.417,-0.314,2.0,0.30960344003822265,0.7131782945736433,0.671524932572817,0.465784171512317
2941,1,0.989,0.885,0.008,-0.014,1.0,0.2981366459627329,0.6666666666666667,0.27001938866329134,0.5426021315677794
2942,1,1.0,0.05,0.44,-0.05,2.0,0.2981366459627329,0.6666666666666667,0.27001938866329134,0.5426021315677794
2944,1,0.999,0.757,0.009,-0.542,2.0,0.3019589106545628,0.6937984496124031,0.3407002181049972,0.4947034734466915
2946,1,1.0,0.653,0.066,-0.471,1.0,0.6421404682274248,0.13178294573643412,0.5671731254404122,0.4995861583491501
2949,1,1.0,0.479,0.029,-0.038,1.0,0.6688963210702341,0.38372093023255816,0.9154755811359454,0.5673428139529388
2951,1,1.0,0.065,0.033,-0.065,1.0,0.47778308647873863,0.5155038759689923,0.7782860011801791,0.6054092038972105
2953,1,0.999,0.21,0.241,-0.21,3.5,0.4166268514094601,0.5775193798449613,0.34690710534196434,0.3688268567066961
2955,1,1.0,0.329,0.119,-0.329,1.0,0.6612517916865742,0.3914728682170543,0.8114623653610344,0.7506016532284163
2956,1,1.0,0.724,0.145,-0.504,1.0,0.2866698518872432,0.6744186046511628,0.8316334681023196,0.756929086893559
2957,1,1.0,0.065,0.305,-0.065,1.0,0.4166268514094601,0.5775193798449613,0.15172851586605418,0.7666246135178629
2958,1,1.0,0.547,0.371,-0.337,1.0,0.6268514094601051,0.43023255813953487,0.47450015858371053,0.7819428042606771
2959,1,1.0,0.014,0.323,-0.014,1.0,0.6192068800764453,0.43410852713178294,0.6013005261439588,0.787660150381138
2963,1,1.0,0.049,0.281,-0.049,1.0,0.2599139990444338,0.6666666666666667,0.39304728030101543,0.2928035468812582
2964,1,1.0,0.001,0.309,-0.001,1.0,0.588628762541806,0.2713178294573644,0.5965062215579753,0.5744814784015242
2967,1,1.0,0.553,0.037,-0.381,1.0,0.7262302914476827,0.1821705426356589,0.6349626548170555,0.5160269613882442
2968,1,1.0,0.502,0.069,-0.422,1.0,0.3860487338748208,0.6085271317829457,0.3881738002944388,0.5221541480607566
2969,1,1.0,0.76,0.0,-0.55,2.0,0.3860487338748208,0.6085271317829457,0.3881738002944388,0.5221541480607566
2970,1,1.0,0.514,0.365,-0.297,1.0,0.5351170568561873,0.32170542635658916,0.5575281619984995,0.5199924023935147
2971,1,1.0,0.022,0.345,-0.022,1.0,0.5274725274725275,0.3294573643410853,0.601820755231051,0.5433953093934467
2976,1,1.0,0.013,0.42,-0.013,2.0,0.3019589106545628,0.6937984496124031,0.12916538394722998,0.6839478284884506
2977,1,0.995,0.188,0.257,-0.188,3.0,0.3019589106545628,0.6937984496124031,0.12916538394722998,0.6839478284884506
2979,1,1.0,0.016,0.286,-0.015,2.0,0.6192068800764453,0.43410852713178294,0.6013005261439588,0.787660150381138
2980,1,1.0,0.008,0.404,-0.008,3.0,0.6192068800764453,0.43410852713178294,0.6013005261439588,0.787660150381138
2983,1,1.0,0.594,0.02,-0.463,1.0,0.5809842331581462,0.3449612403100776,0.2934883805412909,0.8220726728857186
2984,1,1.0,0.043,0.326,-0.043,1.0,0.3057811753463927,0.7209302325581395,0.31910721795735775,0.660603817662822
2985,1,1.0,0.336,0.111,-0.336,2.0,0.3057811753463927,0.7209302325581395,0.31910721795735775,0.660603817662822
2986,1,1.0,0.568,0.023,-0.45,3.0,0.3057811753463927,0.7209302325581395,0.31910721795735775,0.660603817662822
2988,1,1.0,0.595,0.037,-0.453,1.0,0.5962732919254659,0.3294573643410853,0.3922084865804649,0.6927827667745423
2991,1,0.9875,0.016,0.437,-0.016,2.0,0.5274725274725275,0.3294573643410853,0.601820755231051,0.5433953093934467
2992,1,0.989,0.763,0.093,-0.53,1.0,0.3210702341137124,0.7054263565891473,0.5092344155992343,0.5598842536532751
2994,1,0.994,0.845,0.073,-0.615,2.0,0.3210702341137124,0.7054263565891473,0.5092344155992343,0.5598842536532751
2995,1,0.9875,0.934,0.01,-0.661,3.0,0.3210702341137124,0.7054263565891473,0.5092344155992343,0.5598842536532751
2996,1,1.0,0.055,0.132,-0.055,1.0,0.49307214524605825,0.5,0.7714592169737209,0.700943215829704
2997,1,1.0,0.048,0.235,-0.048,1.0,0.6039178213091256,0.4496124031007752,0.8127487330768357,0.722526038990932
2998,1,1.0,0.468,0.347,-0.276,1.0,0.3210702341137124,0.6744186046511628,0.24384166592536793,0.7347259333747269
3001,1,1.0,0.013,0.409,-0.013,1.0,0.6688963210702341,0.38372093023255816,0.1029774149784064,0.7477085067009441
3002,1,0.9875,0.049,0.394,-0.049,3.5,0.4166268514094601,0.5775193798449613,0.34690710534196434,0.3688268567066961
3003,1,1.0,0.012,0.391,-0.012,1.0,0.5389393215480172,0.4534883720930233,0.510991178460932,0.8964969515788304
3005,1,1.0,0.024,0.367,-0.024,1.0,0.4242713807931199,0.6124031007751938,0.43181808655363696,0.9384931247358876
3007,1,1.0,0.017,0.407,-0.017,1.0,0.5809842331581462,0.41085271317829464,0.465625525410422,0.9968658272809514
3008,1,1.0,0.671,0.241,-0.437,1.0,0.6497849976110845,0.3410852713178295,0.31271729577748353,0.08017094486556209
3009,1,1.0,0.847,0.004,-0.616,1.0,0.6536072623029144,0.2558139534883721,0.18665605405538876,0.711335765873367
3010,1,1.0,0.88,0.051,-0.622,1.0,0.6115623506927854,0.3798449612403101,0.018252728874019297,0.7153683613208592
3011,1,1.0,0.113,0.345,-0.113,2.0,0.2599139990444338,0.6666666666666667,0.39304728030101543,0.2928035468812582
3014,1,1.0,0.898,0.013,-0.693,1.0,0.6077400860009555,0.44573643410852715,0.8576225670441158,0.7160147468338343
3015,1,1.0,0.014,0.425,-0.014,1.0,0.2866698518872432,0.7093023255813953,0.2680549067569693,0.5699490336834261
3016,1,1.0,0.625,0.052,-0.452,1.0,0.4166268514094601,0.5775193798449613,0.35714914460272773,0.577149731167772
3017,1,1.0,0.794,0.066,-0.543,2.0,0.4166268514094601,0.5775193798449613,0.35714914460272773,0.577149731167772
3019,1,0.9875,0.732,0.212,-0.511,3.0,0.4166268514094601,0.5775193798449613,0.35714914460272773,0.577149731167772
3020,1,1.0,0.644,0.232,-0.435,1.0,0.5809842331581462,0.41085271317829464,0.5172106406176447,0.5870743126960498
3021,1,0.997,0.645,0.249,-0.424,2.0,0.6688963210702341,0.38372093023255816,0.1029774149784064,0.7477085067009441
3022,1,1.0,0.853,0.015,-0.59,1.0,0.6536072623029144,0.1705426356589147,0.4889422210382133,0.7467412010555985
3023,1,1.0,0.033,0.283,-0.033,2.0,0.39369326325848064,0.6007751937984496,0.8523648533787647,0.752531143112646
3025,1,0.992,0.75,0.006,-0.011,1.0,0.39369326325848064,0.6007751937984496,0.8523648533787647,0.752531143112646
3028,0,1.0,0.1897,0.2555,-0.1897,1.0,0.6421404682274248,0.0,0.525889663928286,0.07932917769609515
3029,1,1.0,0.102,0.356,-0.102,2.0,0.36311514572384135,0.6317829457364341,0.5779325993616595,0.11318365894915505
3031,1,1.0,0.75,0.016,-0.514,1.0,0.3745819397993311,0.6201550387596899,0.05743850747811763,0.680548494949877
3033,1,1.0,0.189,0.25,-0.189,2.0,0.6077400860009555,0.44573643410852715,0.8576225670441158,0.7160147468338343
3034,1,1.0,0.316,0.064,-0.316,1.0,0.6918299092212136,0.22868217054263562,0.751518188689932,0.7461934666345811
3035,1,0.9875,0.875,0.038,-0.595,1.0,0.30960344003822265,0.748062015503876,0.2689435344187192,0.7588893052165555
3036,1,1.0,0.614,0.266,-0.417,1.0,0.2981366459627329,0.6976744186046512,0.2580760093352481,0.7749892146380803
3037,1,1.0,0.89,0.012,-0.644,1.0,0.6459627329192547,0.20155038759689925,0.684727666826106,0.7729361708229758
3038,0,1.0,0.022,0.005,-0.022,1.0,0.2981366459627329,0.6937984496124031,0.5928548374551905,0.7950528365901959
3039,1,1.0,0.025,0.413,-0.025,1.0,0.6115623506927854,0.31007751937984496,0.11817397261741469,0.6188970039708184
3040,1,1.0,0.66,0.037,-0.486,1.0,0.6039178213091256,0.4496124031007752,0.8446331406886696,0.6208846218183819
3041,1,1.0,0.178,0.282,-0.178,1.0,0.28284758719541325,0.6782945736434108,0.10251540311233853,0.6237885232994222
3042,1,0.994,0.031,0.045,-0.031,1.0,0.4242713807931199,0.4767441860465116,0.7956487051791452,0.34017277960942716
3043,1,1.0,0.243,0.213,-0.243,1.0,0.3019589106545628,0.6937984496124031,0.7567842856351117,0.6401667811621099
3044,1,1.0,0.649,0.168,-0.4,1.0,0.4319159101767797,0.6085271317829457,0.4438979270477681,0.8526596968165783
3049,1,1.0,0.886,0.019,-0.616,1.0,0.2713807931199235,0.6666666666666667,0.3840645959654996,0.9285467772301503
3051,1,0.9875,0.077,0.427,-0.077,3.0,0.36311514572384135,0.6317829457364341,0.5779325993616595,0.11318365894915505
3052,1,0.997,0.568,0.355,-0.354,3.5,0.36311514572384135,0.6317829457364341,0.5779325993616595,0.11318365894915505
3054,1,1.0,0.041,0.389,-0.041,1.0,0.2981366459627329,0.6976744186046512,0.695508098946922,0.13295472055717816
3056,1,1.0,0.68,0.206,-0.439,1.0,0.6230291447682752,0.2093023255813954,0.6735727815396473,0.159812208267883
3058,1,1.0,0.115,0.342,-0.115,1.0,0.5695174390826564,0.3565891472868217,0.4038933814471495,0.8440494602389683
3059,1,1.0,0.021,0.188,-0.021,1.0,0.26373626373626374,0.7015503875968992,0.24990929756963887,0.8679739824869666
3060,1,1.0,0.622,0.059,-0.457,3.0,0.2599139990444338,0.6666666666666667,0.39304728030101543,0.2928035468812582
3061,1,0.999,0.917,0.023,-0.625,1.0,0.5924510272336359,0.39922480620155043,0.7135987510776012,0.8448526248072348
3062,1,0.992,0.967,0.015,-0.682,2.0,0.5924510272336359,0.39922480620155043,0.7135987510776012,0.8448526248072348
3063,1,0.9875,0.002,0.45,-0.002,3.0,0.31724796942188244,0.7441860465116279,0.5459373461609935,0.7225529263748527
3064,1,1.0,0.019,0.349,-0.019,1.0,0.6077400860009555,0.44573643410852715,0.3666064157240516,0.7291147924207535
3066,1,0.999,0.386,0.06,-0.386,2.0,0.6077400860009555,0.44573643410852715,0.3666064157240516,0.7291147924207535
3068,1,1.0,0.496,0.424,-0.291,1.0,0.2981366459627329,0.6976744186046512,0.2794598932249599,0.7351496657418046
3069,1,1.0,0.682,0.036,-0.488,2.0,0.2713807931199235,0.6666666666666667,0.3840645959654996,0.9285467772301503
3070,1,1.0,0.116,0.163,-0.116,1.0,0.40898232202580026,0.5852713178294573,0.752511607349529,0.9462290732130021
3072,1,1.0,0.014,0.417,-0.014,1.0,0.3860487338748208,0.6085271317829457,0.46792953014976746,0.07503551855424684
3073,1,1.0,0.817,0.056,-0.576,2.0,0.3860487338748208,0.6085271317829457,0.46792953014976746,0.07503551855424684
3076,1,1.0,0.856,0.086,-0.575,1.0,0.27902532250358336,0.748062015503876,0.3961327930154237,0.1911735888556656
3078,1,1.0,0.005,0.434,-0.005,1.0,0.2713807931199235,0.6937984496124031,0.6734903459546722,0.20791111338160118
3079,1,1.0,0.747,0.089,-0.528,2.0,0.3745819397993311,0.6201550387596899,0.05743850747811763,0.680548494949877
3080,1,0.996,0.177,0.261,-0.177,2.0,0.2713807931199235,0.6937984496124031,0.6734903459546722,0.20791111338160118
3081,1,1.0,0.652,0.028,-0.491,1.0,0.31724796942188244,0.7093023255813953,0.7406138703227718,0.8654171203112484
3082,1,1.0,0.454,0.005,-0.454,2.0,0.31724796942188244,0.7093023255813953,0.7406138703227718,0.8654171203112484
3086,1,1.0,0.488,0.373,-0.292,1.0,0.6383182035355948,0.1356589147286822,0.44620752064033375,0.8968131984278047
3087,1,0.9875,0.137,0.281,-0.137,2.0,0.3019589106545628,0.6937984496124031,0.7567842856351117,0.6401667811621099
3091,1,1.0,0.851,0.049,-0.588,1.0,0.6918299092212136,0.22868217054263562,0.6864830324744986,0.656881067306228
3092,1,1.0,0.849,0.016,-0.596,2.0,0.6918299092212136,0.22868217054263562,0.6864830324744986,0.656881067306228
3093,1,0.9875,0.18,0.268,-0.18,1.0,0.43956043956043955,0.5968992248062015,0.5052220847260855,0.14712706062189618
3094,1,1.0,0.184,0.269,-0.184,2.0,0.43956043956043955,0.5968992248062015,0.5052220847260855,0.14712706062189618
3096,1,0.9875,0.812,0.129,-0.563,3.0,0.43956043956043955,0.5968992248062015,0.5052220847260855,0.14712706062189618
3097,1,1.0,0.336,0.079,-0.336,1.0,0.6039178213091256,0.3875968992248062,0.2453227120282815,0.1507626190334892
3098,1,1.0,0.012,0.43,-0.012,1.0,0.42044911610129,0.5736434108527132,0.47877702850920656,0.15141950342970967
3099,0,1.0,0.6469,0.2968,-0.4264,1.0,0.6344959388437649,0.2558139534883721,0.5017411606464641,0.2138345961121222
3100,1,1.0,0.8,0.134,-0.547,1.0,0.7032967032967032,0.28682170542635665,0.6870838341954926,0.21609448073067616
3101,1,1.0,0.172,0.162,-0.172,1.0,0.27520305781175347,0.6589147286821706,0.7388058763065697,0.21774927117584753
3102,1,1.0,0.023,0.338,-0.023,2.0,0.27520305781175347,0.6589147286821706,0.7388058763065697,0.21774927117584753
3103,1,1.0,0.032,0.323,-0.032,3.0,0.27520305781175347,0.6589147286821706,0.7388058763065697,0.21774927117584753
3104,1,1.0,0.154,0.22,-0.154,3.5,0.27520305781175347,0.6589147286821706,0.7388058763065697,0.21774927117584753
3105,1,0.999,0.888,0.025,-0.629,2.0,0.6383182035355948,0.1356589147286822,0.44620752064033375,0.8968131984278047
3106,1,1.0,0.04,0.358,-0.04,1.0,0.3210702341137124,0.7054263565891473,0.6669807291683654,0.9023686440865131
3107,1,1.0,0.075,0.309,-0.075,1.0,0.294314381270903,0.6782945736434108,0.43086425560433916,0.9671999523197057
3108,1,0.9875,0.856,0.043,-0.649,1.0,0.31342570473005255,0.7131782945736433,0.41767595922186374,0.7238518430885561
3111,0,1.0,0.022,0.005,-0.022,1.0,0.2981366459627329,0.6937984496124031,0.8593849187590337,0.6888249438613827
3112,1,1.0,0.025,0.419,-0.025,1.0,0.27902532250358336,0.6472868217054264,0.16260023258944045,0.7002824263610568
3113,1,1.0,0.0,0.422,0.0,1.0,0.31724796942188244,0.7441860465116279,0.5459373461609935,0.7225529263748527
3114,1,1.0,0.005,0.299,-0.005,3.0,0.4242713807931199,0.4767441860465116,0.7956487051791452,0.34017277960942716
3115,1,1.0,0.271,0.184,-0.271,2.0,0.31724796942188244,0.7441860465116279,0.5459373461609935,0.7225529263748527
3116,1,0.9875,0.025,0.333,-0.025,1.0,0.3248924988055423,0.7364341085271318,0.2528923479750418,0.8747309741190361
3117,0,1.0,0.022,0.005,-0.022,1.0,0.2981366459627329,0.6937984496124031,0.7419752218192563,0.18296679107203095
3118,1,1.0,0.855,0.086,-0.576,1.0,0.47396082178690874,0.46899224806201556,0.17617835148391237,0.20510906387155625
3119,1,0.9875,0.623,0.272,-0.403,2.0,0.47396082178690874,0.46899224806201556,0.17617835148391237,0.20510906387155625
3121,1,1.0,0.078,0.323,-0.078,1.0,0.2981366459627329,0.6705426356589148,0.7834039935150674,0.2747256222492842
3123,1,1.0,0.026,0.289,-0.026,3.5,0.27520305781175347,0.6589147286821706,0.7388058763065697,0.21774927117584753
3126,1,1.0,0.765,0.142,-0.556,3.0,0.3745819397993311,0.6201550387596899,0.05743850747811763,0.680548494949877
3127,1,1.0,0.246,0.21,-0.246,1.0,0.3210702341137124,0.6744186046511628,0.1513820069665055,0.25449664288605556
3129,1,1.0,0.032,0.417,-0.032,1.0,0.3860487338748208,0.5658914728682171,0.6157365340074747,0.17127455610369502
3130,1,1.0,0.066,0.363,-0.066,1.0,0.31724796942188244,0.7093023255813953,0.6185649594738276,0.17531278509829473
3132,1,1.0,0.663,0.048,-0.476,2.0,0.31724796942188244,0.7093023255813953,0.6185649594738276,0.17531278509829473
3134,1,1.0,0.229,0.224,-0.229,1.0,0.6459627329192547,0.26356589147286824,0.4936638705323535,0.7578805161788749
3136,1,1.0,0.831,0.135,-0.594,3.0,0.6459627329192547,0.26356589147286824,0.4936638705323535,0.7578805161788749
3137,1,1.0,0.845,0.018,-0.583,1.0,0.6459627329192547,0.20155038759689925,0.5081171106932914,0.9447382317921678
3138,1,0.9875,0.497,0.005,-0.357,2.0,0.4242713807931199,0.4767441860465116,0.7956487051791452,0.34017277960942716
3142,1,1.0,0.623,0.182,-0.402,1.0,0.752986144290492,0.06589147286821706,0.6268373937128189,0.322504567494343
